id,Lshoulder_pitch,Lshoulder_roll,blob_x,blob_y
114,0.14262008666992188,-0.3141592741012573,280.4859924316406,211.41476440429688
115,0.14108610153198242,-0.3141592741012573,278.530517578125,200.88592529296875
116,0.12727999687194824,-0.3141592741012573,278.5636291503906,191.69357299804688
117,0.10426998138427734,-0.3141592741012573,279.4898376464844,182.72828674316406
118,0.07205605506896973,-0.3141592741012573,280.485595703125,173.9837188720703
119,0.04444408416748047,-0.3141592741012573,281.3771667480469,166.80218505859375
120,0.0030260086059570312,-0.3141592741012573,281.2490539550781,153.4707794189453
121,-0.03225588798522949,-0.3141592741012573,281.11810302734375,138.0340576171875
122,-0.06600403785705566,-0.3141592741012573,280.6106262207031,121.78608703613281
123,-0.1043539047241211,-0.3141592741012573,280.2860107421875,103.04293823242188
124,-0.10895586013793945,-0.3141592741012573,280.29107666015625,100.54120635986328
125,-0.14577198028564453,-0.3141592741012573,279.8551940917969,84.61392211914062
126,-0.17031598091125488,-0.3141592741012573,279.7656555175781,73.0263671875
127,-0.19485998153686523,-0.3141592741012573,278.8970947265625,61.89056396484375
128,-0.22400593757629395,-0.3141592741012573,277.9010009765625,54.30585479736328
129,-0.23781204223632812,-0.3141592741012573,277.8262939453125,53.74053192138672
130,-0.23781204223632812,-0.3141592741012573,277.02716064453125,58.830406188964844
131,-0.23781204223632812,-0.3037738800048828,259.2331848144531,63.827972412109375
132,-0.23781204223632812,-0.24241399765014648,229.96197509765625,69.48361206054688
133,-0.23781204223632812,-0.21480202674865723,219.07894897460938,75.73796081542969
134,-0.23781204223632812,-0.2286078929901123,217.3843994140625,54.53187942504883
135,-0.2623560428619385,-0.23014187812805176,217.0930633544922,47.623680114746094
136,-0.28996801376342773,-0.2286078929901123,216.1868133544922,42.68040084838867
137,-0.3068418502807617,-0.2286078929901123,215.50074768066406,38.853206634521484
138,-0.31297802925109863,-0.23781204223632812,218.23934936523438,37.74972915649414
139,-0.3145120143890381,-0.2853660583496094,245.49932861328125,39.03513717651367
140,-0.31297802925109863,-0.25315189361572266,237.0290069580078,39.34175109863281
141,-0.31297802925109863,-0.21786999702453613,215.3384552001953,42.004371643066406
142,-0.2915019989013672,-0.21020007133483887,212.62831115722656,52.102108001708984
143,-0.25008392333984375,-0.20713186264038086,214.61843872070312,74.73385620117188
144,-0.2055978775024414,-0.20713186264038086,216.72618103027344,95.64956665039062
145,-0.14883995056152344,-0.1994619369506836,217.0915985107422,116.03736877441406
146,-0.10588788986206055,-0.18412208557128906,213.82745361328125,135.16285705566406
147,-0.07367396354675293,-0.1534419059753418,203.6897735595703,147.62808227539062
148,-0.04452800750732422,-0.14423799514770508,200.72694396972656,158.8321990966797
149,0.0060939788818359375,-0.14270401000976562,202.4347686767578,179.13050842285156
